"well_name","ReportDate","WellType","Vol_Liq","Vol_Gas"
WGI-03,2000-03-01 00:00:00.000,"4",0,8729686
WGI-03,1994-02-01 00:00:00.000,"4",0,4989707
WGI-03,1988-12-01 00:00:00.000,"4",0,6394574
WGI-03,1995-02-01 00:00:00.000,"4",0,5612524
WGI-03,1988-04-01 00:00:00.000,"4",0,5489693
WGI-03,1997-07-01 00:00:00.000,"4",0,4143044
WGI-03,2001-07-01 00:00:00.000,"4",0,7209206
WGI-03,1996-10-01 00:00:00.000,"4",0,6264913
WGI-03,1981-02-01 00:00:00.000,"4",0,2645949
WGI-03,1982-02-01 00:00:00.000,"4",0,2892206
WGI-03,1981-06-01 00:00:00.000,"4",0,3143616
WGI-03,2000-11-01 00:00:00.000,"4",0,8703172
WGI-03,1986-10-01 00:00:00.000,"4",0,4716875
WGI-03,1995-06-01 00:00:00.000,"4",0,5452861
WGI-03,1999-05-01 00:00:00.000,"4",0,8409590
WGI-03,1990-08-01 00:00:00.000,"4",0,4146198
WGI-03,1995-10-01 00:00:00.000,"4",0,5961296
WGI-03,1991-07-01 00:00:00.000,"4",0,4693402
WGI-03,1997-12-01 00:00:00.000,"4",0,8443278
WGI-03,1992-01-01 00:00:00.000,"4",0,5894352
WGI-03,1985-02-01 00:00:00.000,"4",0,3770596
WGI-03,1986-02-01 00:00:00.000,"4",0,4772530
WGI-03,2002-08-01 00:00:00.000,"4",0,7712433
WGI-03,2002-09-01 00:00:00.000,"4",0,7282243
WGI-03,2002-10-01 00:00:00.000,"4",0,8539000
WGI-03,2002-11-01 00:00:00.000,"4",0,7321876
WGI-03,2002-12-01 00:00:00.000,"4",0,8914233
WGI-03,2003-01-01 00:00:00.000,"4",0,7766606
WGI-03,2003-02-01 00:00:00.000,"4",0,8248591
WGI-03,2003-03-01 00:00:00.000,"4",0,9403555
WGI-03,2003-05-01 00:00:00.000,"4",0,8074479
WGI-03,2003-06-01 00:00:00.000,"4",0,7484221
WGI-03,2003-07-01 00:00:00.000,"4",0,7196209
WGI-03,2003-08-01 00:00:00.000,"4",0,7650795
WGI-03,2003-09-01 00:00:00.000,"4",0,7541315
WGI-03,2003-10-01 00:00:00.000,"4",0,8228549
WGI-03,2003-11-01 00:00:00.000,"4",0,8701938
WGI-03,2003-12-01 00:00:00.000,"4",0,9384978
WGI-03,2004-01-01 00:00:00.000,"4",0,9673650
WGI-03,2004-02-01 00:00:00.000,"4",0,8824870
WGI-03,2004-03-01 00:00:00.000,"4",0,9955975
WGI-03,2004-04-01 00:00:00.000,"4",0,7451125
WGI-03,2004-05-01 00:00:00.000,"4",0,8854884
WGI-03,2004-06-01 00:00:00.000,"4",0,7683902
WGI-03,2004-07-01 00:00:00.000,"4",0,7162574
WGI-03,2004-08-01 00:00:00.000,"4",0,7038736
WGI-03,2004-09-01 00:00:00.000,"4",0,7117225
WGI-03,2004-10-01 00:00:00.000,"4",0,8601189
WGI-03,2004-11-01 00:00:00.000,"4",0,8949874
WGI-03,2004-12-01 00:00:00.000,"4",0,9328730
WGI-03,2005-01-01 00:00:00.000,"4",0,9062803
WGI-03,2005-02-01 00:00:00.000,"4",0,8364719
WGI-03,2005-03-01 00:00:00.000,"4",0,9369073
WGI-03,2005-04-01 00:00:00.000,"4",0,8672030
WGI-03,2005-05-01 00:00:00.000,"4",0,8760797
WGI-03,2005-06-01 00:00:00.000,"4",0,7579008
WGI-03,2005-07-01 00:00:00.000,"4",0,7685767
WGI-03,2005-08-01 00:00:00.000,"4",0,7827824
WGI-03,2005-09-01 00:00:00.000,"4",0,7997757
WGI-03,2005-10-01 00:00:00.000,"4",0,8958407
WGI-03,2005-11-01 00:00:00.000,"4",0,9659858
WGI-03,2005-12-01 00:00:00.000,"4",0,1892859
WGI-03,2006-01-01 00:00:00.000,"4",0,0
WGI-03,2006-02-01 00:00:00.000,"4",0,0
WGI-03,2006-03-01 00:00:00.000,"4",0,0
WGI-03,2001-06-01 00:00:00.000,"4",0,7146673
WGI-03,2001-10-01 00:00:00.000,"4",0,6327040
WGI-03,2001-11-01 00:00:00.000,"4",0,8138120
WGI-03,2003-04-01 00:00:00.000,"4",0,8081018
WGI-03,2006-04-01 00:00:00.000,"4",0,9053958
WGI-03,2006-05-01 00:00:00.000,"4",0,9563377
WGI-03,2006-06-01 00:00:00.000,"4",0,8177082
WGI-03,2006-07-01 00:00:00.000,"4",0,7600223
WGI-03,2006-08-01 00:00:00.000,"4",0,1218312
WGI-03,2006-09-01 00:00:00.000,"4",0,7126017
WGI-03,2006-10-01 00:00:00.000,"4",0,8419362
WGI-03,2006-11-01 00:00:00.000,"4",0,6096846
WGI-03,2006-12-01 00:00:00.000,"4",0,9092952
WGI-03,2007-01-01 00:00:00.000,"4",0,7671010
WGI-03,2007-02-01 00:00:00.000,"4",0,7840566
WGI-03,2007-03-01 00:00:00.000,"4",0,8746265
WGI-03,2007-04-01 00:00:00.000,"4",0,8141425
WGI-03,2007-05-01 00:00:00.000,"4",0,8120564
WGI-03,2007-06-01 00:00:00.000,"4",0,6877522
WGI-03,2007-07-01 00:00:00.000,"4",0,7598173
WGI-03,2007-08-01 00:00:00.000,"4",0,4401304
WGI-03,2007-09-01 00:00:00.000,"4",0,4111328
WGI-03,2007-10-01 00:00:00.000,"4",0,8426564
WGI-03,2007-11-01 00:00:00.000,"4",0,8338913
WGI-03,2007-12-01 00:00:00.000,"4",0,9069821
WGI-03,2008-01-01 00:00:00.000,"4",0,1362038
WGI-03,2008-02-01 00:00:00.000,"4",0,4661478
WGI-03,2008-10-01 00:00:00.000,"4",0,12808226
WGI-03,2008-11-01 00:00:00.000,"4",0,13252945
WGI-03,2008-12-01 00:00:00.000,"4",0,13711125
WGI-03,2009-01-01 00:00:00.000,"4",0,13174429
WGI-03,2009-02-01 00:00:00.000,"4",0,12591178
WGI-03,2009-03-01 00:00:00.000,"4",0,13898978
WGI-03,2009-04-01 00:00:00.000,"4",0,13870101
WGI-03,2009-05-01 00:00:00.000,"4",0,13114399
WGI-03,2009-10-01 00:00:00.000,"4",0,12715334
WGI-03,2009-11-01 00:00:00.000,"4",0,13406856
WGI-03,2009-12-01 00:00:00.000,"4",0,13709536
WGI-03,2010-01-01 00:00:00.000,"4",0,14182948
WGI-03,2010-02-01 00:00:00.000,"4",0,11577675
WGI-03,2010-03-01 00:00:00.000,"4",0,13672151
WGI-03,2010-04-01 00:00:00.000,"4",0,9667502
WGI-03,2010-05-01 00:00:00.000,"4",0,7467648
WGI-03,2008-03-01 00:00:00.000,"4",0,8207826
WGI-03,2008-04-01 00:00:00.000,"4",0,5713625
WGI-03,2008-05-01 00:00:00.000,"4",0,6851317
WGI-03,2008-06-01 00:00:00.000,"4",0,11078374
WGI-03,2008-07-01 00:00:00.000,"4",0,11996598
WGI-03,2008-08-01 00:00:00.000,"4",0,7952432
WGI-03,2008-09-01 00:00:00.000,"4",0,11881777
WGI-03,2010-06-01 00:00:00.000,"4",0,8400318
WGI-03,2010-07-01 00:00:00.000,"4",0,8116583
WGI-03,2009-06-01 00:00:00.000,"4",0,11275821
WGI-03,2009-07-01 00:00:00.000,"4",0,11599798
WGI-03,2009-08-01 00:00:00.000,"4",0,605428
WGI-03,2009-09-01 00:00:00.000,"4",0,9939431
WGI-03,2010-08-01 00:00:00.000,"4",0,7489837
WGI-03,2010-09-01 00:00:00.000,"4",0,8144407
WGI-03,2010-10-01 00:00:00.000,"4",0,9040855
WGI-03,2010-11-01 00:00:00.000,"4",0,7884267
WGI-03,2010-12-01 00:00:00.000,"4",0,7459055
WGI-03,2011-01-01 00:00:00.000,"4",0,2194089
WGI-03,2011-02-01 00:00:00.000,"4",0,3912006
WGI-03,2011-03-01 00:00:00.000,"4",0,9063483
WGI-03,2011-04-01 00:00:00.000,"4",0,508025
WGI-03,2011-05-01 00:00:00.000,"4",0,0
WGI-03,2011-06-01 00:00:00.000,"4",0,0
WGI-03,2011-07-01 00:00:00.000,"4",0,343508
WGI-03,2011-08-01 00:00:00.000,"4",0,3895223
WGI-03,2011-09-01 00:00:00.000,"4",0,4635479
WGI-03,2011-10-01 00:00:00.000,"4",0,5012770
WGI-03,2011-11-01 00:00:00.000,"4",0,5490872
WGI-03,2011-12-01 00:00:00.000,"4",0,5566191
WGI-03,2012-01-01 00:00:00.000,"4",0,5866163
WGI-03,2012-02-01 00:00:00.000,"4",0,5332599
WGI-03,2012-03-01 00:00:00.000,"4",0,5622424
WGI-03,2012-04-01 00:00:00.000,"4",0,5054633
WGI-03,2012-05-01 00:00:00.000,"4",0,5117818
WGI-03,2012-07-01 00:00:00.000,"4",0,3299432
WGI-03,2012-06-01 00:00:00.000,"4",0,4807955
WGI-03,2012-08-01 00:00:00.000,"4",0,2194332
WGI-03,2012-09-01 00:00:00.000,"4",0,5321565
WGI-03,2012-10-01 00:00:00.000,"4",0,6002064
WGI-03,2012-11-01 00:00:00.000,"4",0,6210283
WGI-03,2012-12-01 00:00:00.000,"4",0,6552725
WGI-03,2013-01-01 00:00:00.000,"4",0,6473599
WGI-03,2013-02-01 00:00:00.000,"4",0,5897855
WGI-03,2013-03-01 00:00:00.000,"4",0,6454762
WGI-03,2013-04-01 00:00:00.000,"4",0,6246054
WGI-03,2013-05-01 00:00:00.000,"4",0,4712076
WGI-03,2013-06-01 00:00:00.000,"4",0,4546199
WGI-03,2013-07-01 00:00:00.000,"4",0,5101407
WGI-03,2013-08-01 00:00:00.000,"4",0,5397221
WGI-03,2013-09-01 00:00:00.000,"4",0,5449304
WGI-03,2013-10-01 00:00:00.000,"4",0,5750430
WGI-03,2013-11-01 00:00:00.000,"4",0,5972719
WGI-03,2013-12-01 00:00:00.000,"4",0,6592947
WGI-03,2014-01-01 00:00:00.000,"4",0,6593086
WGI-03,2014-02-01 00:00:00.000,"4",0,5482713
WGI-03,2014-03-01 00:00:00.000,"4",0,6852720
WGI-03,2014-04-01 00:00:00.000,"4",0,6590566
WGI-03,2014-05-01 00:00:00.000,"4",0,5959803
WGI-03,2014-06-01 00:00:00.000,"4",0,5975717
WGI-03,2014-07-01 00:00:00.000,"4",0,3001834
WGI-03,2014-08-01 00:00:00.000,"4",0,2800718
WGI-03,2014-09-01 00:00:00.000,"4",0,5111470
WGI-03,2014-10-01 00:00:00.000,"4",0,6188399
WGI-03,2014-11-01 00:00:00.000,"4",0,7478773
WGI-03,2014-12-01 00:00:00.000,"4",0,7837752
WGI-03,2015-01-01 00:00:00.000,"4",0,7761791
WGI-03,2015-02-01 00:00:00.000,"4",0,7012599
WGI-03,2015-03-01 00:00:00.000,"4",0,7668856
WGI-03,2015-04-01 00:00:00.000,"4",0,7193681
WGI-03,2015-05-01 00:00:00.000,"4",0,6497429
WGI-03,2015-06-01 00:00:00.000,"4",0,6438172
WGI-03,2015-07-01 00:00:00.000,"4",0,6479925
WGI-03,2015-08-01 00:00:00.000,"4",0,6784746
WGI-03,2015-09-01 00:00:00.000,"4",0,5204011
WGI-03,2015-10-01 00:00:00.000,"4",0,7612112
WGI-03,2015-11-01 00:00:00.000,"4",0,7780330
WGI-03,2015-12-01 00:00:00.000,"4",0,7861730
WGI-03,2016-01-01 00:00:00.000,"4",0,7083269
WGI-03,2016-02-01 00:00:00.000,"4",0,7001165
WGI-03,2016-03-01 00:00:00.000,"4",0,7889406
WGI-03,2016-04-01 00:00:00.000,"4",0,5421001
WGI-03,2016-05-01 00:00:00.000,"4",0,5640032
WGI-03,2016-06-01 00:00:00.000,"4",0,5782959
WGI-03,2016-07-01 00:00:00.000,"4",0,6233159
WGI-03,2016-08-01 00:00:00.000,"4",0,7032638
WGI-03,2016-09-01 00:00:00.000,"4",0,6327636
WGI-03,2016-10-01 00:00:00.000,"4",0,7131747
WGI-03,2016-11-01 00:00:00.000,"4",0,7707059
WGI-03,2016-12-01 00:00:00.000,"4",0,7696801
WGI-03,2017-01-01 00:00:00.000,"4",0,7582699
WGI-03,2017-02-01 00:00:00.000,"4",0,6887659
WGI-03,2017-03-01 00:00:00.000,"4",0,7585456
WGI-03,2017-04-01 00:00:00.000,"4",0,7144623
WGI-03,2017-05-01 00:00:00.000,"4",0,7197756
WGI-03,2017-06-01 00:00:00.000,"4",0,6556810
WGI-03,2017-07-01 00:00:00.000,"4",0,6698165
WGI-03,2017-08-01 00:00:00.000,"4",0,6557488
WGI-03,2017-09-01 00:00:00.000,"4",0,6393990
WGI-03,2017-10-01 00:00:00.000,"4",0,7385284
WGI-03,2017-11-01 00:00:00.000,"4",0,7058282
WGI-03,2017-12-01 00:00:00.000,"4",0,7449950
WGI-03,2018-01-01 00:00:00.000,"4",0,7630293
WGI-03,2018-02-01 00:00:00.000,"4",0,7894143
WGI-03,2018-03-01 00:00:00.000,"4",0,7884808
WGI-03,2018-04-01 00:00:00.000,"4",0,7253098
WGI-03,2018-05-01 00:00:00.000,"4",0,7416926
WGI-03,2018-06-01 00:00:00.000,"4",0,4328748
WGI-03,2018-07-01 00:00:00.000,"4",0,5578517
WGI-03,2018-08-01 00:00:00.000,"4",0,7110124
WGI-03,2018-09-01 00:00:00.000,"4",0,6959517
WGI-03,2018-10-01 00:00:00.000,"4",0,7468823
WGI-03,2018-11-01 00:00:00.000,"4",0,7415299
WGI-03,2018-12-01 00:00:00.000,"4",0,7555728
WGI-03,2019-01-01 00:00:00.000,"4",0,8203477
WGI-03,2019-02-01 00:00:00.000,"4",0,6963863
WGI-03,2019-03-01 00:00:00.000,"4",0,7217894
WGI-03,2019-04-01 00:00:00.000,"4",0,7469497
WGI-03,2019-05-01 00:00:00.000,"4",0,7309878
WGI-03,2019-06-01 00:00:00.000,"4",0,6740195
WGI-03,2019-07-01 00:00:00.000,"4",0,5753300
WGI-03,2019-08-01 00:00:00.000,"4",0,5989098
WGI-03,2019-09-01 00:00:00.000,"4",0,6961022
WGI-03,2019-10-01 00:00:00.000,"4",0,7872449
WGI-03,2019-11-01 00:00:00.000,"4",0,8193479
WGI-03,2019-12-01 00:00:00.000,"4",0,7841203
WGI-03,2020-01-01 00:00:00.000,"4",0,8115964
WGI-03,2020-02-01 00:00:00.000,"4",0,7634529
WGI-03,2020-03-01 00:00:00.000,"4",0,7527022
WGI-03,2020-04-01 00:00:00.000,"4",0,6887418
WGI-03,2020-05-01 00:00:00.000,"4",0,7166222
WGI-03,2020-06-01 00:00:00.000,"4",0,6783687
WGI-03,2020-07-01 00:00:00.000,"4",0,7149331
WGI-03,2020-08-01 00:00:00.000,"4",0,5923268
WGI-03,2020-09-01 00:00:00.000,"4",0,7372871
WGI-03,2020-10-01 00:00:00.000,"4",0,8133134
WGI-03,2020-11-01 00:00:00.000,"4",0,7776277
WGI-03,2020-12-01 00:00:00.000,"4",0,8698688
WGI-03,2021-01-01 00:00:00.000,"4",0,8411660
WGI-03,2021-02-01 00:00:00.000,"4",0,7345816
WGI-03,2021-03-01 00:00:00.000,"4",0,8235231
WGI-03,2021-04-01 00:00:00.000,"4",0,7799338
WGI-03,2021-05-01 00:00:00.000,"4",0,7853307
WGI-03,2021-06-01 00:00:00.000,"4",0,7238691
WGI-03,2021-07-01 00:00:00.000,"4",0,6664680
WGI-03,2021-08-01 00:00:00.000,"4",0,7161678
WGI-03,2021-09-01 00:00:00.000,"4",0,7567435
WGI-03,2021-10-01 00:00:00.000,"4",0,7709927
WGI-03,2021-11-01 00:00:00.000,"4",0,8231929
WGI-03,2021-12-01 00:00:00.000,"4",0,8769901
WGI-03,2022-01-01 00:00:00.000,"4",0,8534649
WGI-03,2022-02-01 00:00:00.000,"4",0,7866561
WGI-03,2022-03-01 00:00:00.000,"4",0,8405766
WGI-03,2022-04-01 00:00:00.000,"4",0,7266633
WGI-03,2022-05-01 00:00:00.000,"4",0,7906283
WGI-03,2022-06-01 00:00:00.000,"4",0,7295328
WGI-03,2022-07-01 00:00:00.000,"4",0,7478694
WGI-03,2022-08-01 00:00:00.000,"4",0,6976539
WGI-03,2022-09-01 00:00:00.000,"4",0,7357410
WGI-03,2022-10-01 00:00:00.000,"4",0,7502641
WGI-03,2022-11-01 00:00:00.000,"4",0,8265430
WGI-03,2022-12-01 00:00:00.000,"4",0,8557525
WGI-03,2023-01-01 00:00:00.000,"4",0,8455838
WGI-03,2023-02-01 00:00:00.000,"4",0,7859950
WGI-03,2023-03-01 00:00:00.000,"4",0,8394597
WGI-03,2023-04-01 00:00:00.000,"4",0,7583706
WGI-03,2023-05-01 00:00:00.000,"4",0,7462154
WGI-03,2023-06-01 00:00:00.000,"4",0,7063271
WGI-03,2023-07-01 00:00:00.000,"4",0,6847965
WGI-03,2023-08-01 00:00:00.000,"4",0,5935018
WGI-03,2023-09-01 00:00:00.000,"4",0,6705302
WGI-03,2023-10-01 00:00:00.000,"4",0,7714396
WGI-03,2023-11-01 00:00:00.000,"4",0,7622892
WGI-03,2023-12-01 00:00:00.000,"4",0,8303261
WGI-03,2024-01-01 00:00:00.000,"4",0,8127205
WGI-03,2024-02-01 00:00:00.000,"4",0,7829161
WGI-03,2024-03-01 00:00:00.000,"4",0,8524325
WGI-04,2000-07-01 00:00:00.000,"4",0,7644452
WGI-04,1988-05-01 00:00:00.000,"4",0,6445366
WGI-04,1991-05-01 00:00:00.000,"4",0,4865609
WGI-04,2001-02-01 00:00:00.000,"4",0,7556117
WGI-04,1996-06-01 00:00:00.000,"4",0,5851366
WGI-04,2000-02-01 00:00:00.000,"4",0,7938591
WGI-04,1987-10-01 00:00:00.000,"4",0,6775262
WGI-04,1988-08-01 00:00:00.000,"4",0,5992799
WGI-04,1990-08-01 00:00:00.000,"4",0,4310141
WGI-04,2000-06-01 00:00:00.000,"4",0,7479989
WGI-04,1981-08-01 00:00:00.000,"4",0,1669880
WGI-04,1993-04-01 00:00:00.000,"4",0,6459562
WGI-04,1982-04-01 00:00:00.000,"4",0,2371979
WGI-04,1985-09-01 00:00:00.000,"4",0,3068829
WGI-04,1993-12-01 00:00:00.000,"4",0,5897488
WGI-04,1984-07-01 00:00:00.000,"4",0,3140664
WGI-04,1987-08-01 00:00:00.000,"4",0,5734880
WGI-04,1980-12-01 00:00:00.000,"4",0,1379396
WGI-04,1991-04-01 00:00:00.000,"4",0,5243662
WGI-04,1995-11-01 00:00:00.000,"4",0,6446712
WGI-04,1997-02-01 00:00:00.000,"4",0,6425473
WGI-04,1987-03-01 00:00:00.000,"4",0,6070156
WGI-04,1997-04-01 00:00:00.000,"4",0,6481193
WGI-04,1994-08-01 00:00:00.000,"4",0,4980934
WGI-04,1995-08-01 00:00:00.000,"4",0,5989450
WGI-04,1990-10-01 00:00:00.000,"4",0,4801582
WGI-04,1997-01-01 00:00:00.000,"4",0,6856572
WGI-04,1994-07-01 00:00:00.000,"4",0,5023877
WGI-04,1995-12-01 00:00:00.000,"4",0,7085057
WGI-04,1997-07-01 00:00:00.000,"4",0,6094247
WGI-04,1990-05-01 00:00:00.000,"4",0,5252396
WGI-04,1984-08-01 00:00:00.000,"4",0,3712408
WGI-04,1992-09-01 00:00:00.000,"4",0,6131434
WGI-04,1994-03-01 00:00:00.000,"4",0,5893493
WGI-04,1985-12-01 00:00:00.000,"4",0,3477536
WGI-04,1996-12-01 00:00:00.000,"4",0,6808487
WGI-04,1981-02-01 00:00:00.000,"4",0,1232031
WGI-04,1983-03-01 00:00:00.000,"4",0,3366783
WGI-04,1998-07-01 00:00:00.000,"4",0,7403679
WGI-04,1988-02-01 00:00:00.000,"4",0,6345551
WGI-04,1997-09-01 00:00:00.000,"4",0,7353773
WGI-04,2001-12-01 00:00:00.000,"4",0,8279864
WGI-04,1995-07-01 00:00:00.000,"4",0,5902871
WGI-04,1993-11-01 00:00:00.000,"4",0,5602984
WGI-04,1992-04-01 00:00:00.000,"4",0,6096654
WGI-04,1983-06-01 00:00:00.000,"4",0,2694882
WGI-04,2001-05-01 00:00:00.000,"4",0,8025761
WGI-04,1993-08-01 00:00:00.000,"4",0,5250116
WGI-04,1988-09-01 00:00:00.000,"4",0,6045272
WGI-04,1985-07-01 00:00:00.000,"4",0,2901711
WGI-04,1982-07-01 00:00:00.000,"4",0,2297359
WGI-04,1987-06-01 00:00:00.000,"4",0,6371677
WGI-04,1993-03-01 00:00:00.000,"4",0,7063060
WGI-04,1991-08-01 00:00:00.000,"4",0,4650288
WGI-04,1987-05-01 00:00:00.000,"4",0,6523437
WGI-04,2001-09-01 00:00:00.000,"4",0,6922474
WGI-04,1986-03-01 00:00:00.000,"4",0,3774192
WGI-04,2002-02-01 00:00:00.000,"4",0,7152399
WGI-04,1982-01-01 00:00:00.000,"4",0,2207913
WGI-04,1982-12-01 00:00:00.000,"4",0,3286055
WGI-04,1996-09-01 00:00:00.000,"4",0,6114778
WGI-04,1998-08-01 00:00:00.000,"4",0,7468289
WGI-04,1987-12-01 00:00:00.000,"4",0,7431679
WGI-04,1987-07-01 00:00:00.000,"4",0,6602981
WGI-04,2001-04-01 00:00:00.000,"4",0,7868245
WGI-04,1982-05-01 00:00:00.000,"4",0,2515915
WGI-04,1984-01-01 00:00:00.000,"4",0,2855542
WGI-04,1983-08-01 00:00:00.000,"4",0,2652732
WGI-04,1992-02-01 00:00:00.000,"4",0,5771870
WGI-04,1988-06-01 00:00:00.000,"4",0,5982244
WGI-04,1986-11-01 00:00:00.000,"4",0,3109102
WGI-04,1984-10-01 00:00:00.000,"4",0,2905381
WGI-04,1988-12-01 00:00:00.000,"4",0,6804812
WGI-04,1984-06-01 00:00:00.000,"4",0,3158794
WGI-04,1985-05-01 00:00:00.000,"4",0,3223304
WGI-04,1981-04-01 00:00:00.000,"4",0,1368994
WGI-04,1988-11-01 00:00:00.000,"4",0,6946796
WGI-04,1997-10-01 00:00:00.000,"4",0,7925569
WGI-04,1980-11-01 00:00:00.000,"4",0,1086245
WGI-04,1981-11-01 00:00:00.000,"4",0,1770967
WGI-04,1981-12-01 00:00:00.000,"4",0,1926511
WGI-04,1990-06-01 00:00:00.000,"4",0,4797279
WGI-04,1985-06-01 00:00:00.000,"4",0,3019322
WGI-04,1986-06-01 00:00:00.000,"4",0,0
WGI-04,1999-01-01 00:00:00.000,"4",0,8409308
WGI-04,1989-05-01 00:00:00.000,"4",0,6759450
WGI-04,1983-12-01 00:00:00.000,"4",0,2785734
WGI-04,1998-11-01 00:00:00.000,"4",0,7822841
WGI-04,1999-11-01 00:00:00.000,"4",0,6823696
WGI-04,1988-04-01 00:00:00.000,"4",0,5884185
WGI-04,1985-10-01 00:00:00.000,"4",0,3373910
WGI-04,1981-01-01 00:00:00.000,"4",0,1405579
WGI-04,1996-08-01 00:00:00.000,"4",0,6062596
WGI-04,1991-11-01 00:00:00.000,"4",0,5235530
WGI-04,1986-09-01 00:00:00.000,"4",0,2723812
WGI-04,1994-10-01 00:00:00.000,"4",0,5975712
WGI-04,1997-08-01 00:00:00.000,"4",0,3451602
WGI-04,1985-03-01 00:00:00.000,"4",0,3674165
WGI-04,1995-05-01 00:00:00.000,"4",0,6122252
WGI-04,2002-08-01 00:00:00.000,"4",0,7862623
WGI-04,2002-09-01 00:00:00.000,"4",0,7476589
WGI-04,2002-10-01 00:00:00.000,"4",0,8139515
WGI-04,2002-11-01 00:00:00.000,"4",0,6954426
WGI-04,2002-12-01 00:00:00.000,"4",0,8253177
WGI-04,1999-10-01 00:00:00.000,"4",0,8026115
WGI-04,1984-02-01 00:00:00.000,"4",0,2649828
WGI-04,1989-04-01 00:00:00.000,"4",0,6393566
WGI-04,2002-05-01 00:00:00.000,"4",0,7883423
WGI-04,2002-06-01 00:00:00.000,"4",0,7372302
WGI-04,2002-07-01 00:00:00.000,"4",0,6404293
WGI-04,1982-03-01 00:00:00.000,"4",0,2238891
WGI-04,1998-09-01 00:00:00.000,"4",0,7006677
WGI-04,1994-12-01 00:00:00.000,"4",0,6599813
WGI-04,1995-04-01 00:00:00.000,"4",0,6054828
WGI-04,1999-02-01 00:00:00.000,"4",0,7105698
WGI-04,2000-11-01 00:00:00.000,"4",0,8072278
WGI-04,1983-02-01 00:00:00.000,"4",0,2686922
WGI-04,1992-11-01 00:00:00.000,"4",0,6398872
WGI-04,1999-07-01 00:00:00.000,"4",0,7395774
WGI-04,1984-12-01 00:00:00.000,"4",0,3102194
WGI-04,1981-09-01 00:00:00.000,"4",0,1990042
WGI-04,1981-06-01 00:00:00.000,"4",0,1434097
WGI-04,2001-08-01 00:00:00.000,"4",0,7527445
WGI-04,1992-05-01 00:00:00.000,"4",0,5966992
WGI-04,1987-11-01 00:00:00.000,"4",0,7055771
WGI-04,1990-02-01 00:00:00.000,"4",0,5384034
WGI-04,1988-01-01 00:00:00.000,"4",0,7181465
WGI-04,1998-01-01 00:00:00.000,"4",0,8498049
WGI-04,1986-07-01 00:00:00.000,"4",0,2826543
WGI-04,1999-03-01 00:00:00.000,"4",0,8542857
WGI-04,1990-09-01 00:00:00.000,"4",0,3833748
WGI-04,1983-04-01 00:00:00.000,"4",0,3132550
WGI-04,1988-07-01 00:00:00.000,"4",0,5966995
WGI-04,1997-03-01 00:00:00.000,"4",0,6804309
WGI-04,1991-06-01 00:00:00.000,"4",0,4534908
WGI-04,2001-03-01 00:00:00.000,"4",0,8517372
WGI-04,1996-07-01 00:00:00.000,"4",0,5957805
WGI-04,1998-02-01 00:00:00.000,"4",0,7502626
WGI-04,1993-10-01 00:00:00.000,"4",0,5830574
WGI-04,1994-05-01 00:00:00.000,"4",0,5597424
WGI-04,1998-03-01 00:00:00.000,"4",0,7990855
WGI-04,2002-04-01 00:00:00.000,"4",0,7668282
WGI-04,1983-10-01 00:00:00.000,"4",0,2795629
WGI-04,2000-01-01 00:00:00.000,"4",0,8465618
WGI-04,2000-12-01 00:00:00.000,"4",0,8421354
WGI-04,1989-11-01 00:00:00.000,"4",0,6272800
WGI-04,1983-07-01 00:00:00.000,"4",0,2741682
WGI-04,1994-02-01 00:00:00.000,"4",0,5309361
WGI-04,1986-02-01 00:00:00.000,"4",0,3420316
WGI-04,2000-05-01 00:00:00.000,"4",0,7965734
WGI-04,1987-09-01 00:00:00.000,"4",0,5717833
WGI-04,1996-02-01 00:00:00.000,"4",0,6464371
WGI-04,1994-06-01 00:00:00.000,"4",0,5150907
WGI-04,1987-02-01 00:00:00.000,"4",0,6239812
WGI-04,2000-09-01 00:00:00.000,"4",0,7628527
WGI-04,1992-08-01 00:00:00.000,"4",0,5767596
WGI-04,1995-03-01 00:00:00.000,"4",0,6238550
WGI-04,1996-03-01 00:00:00.000,"4",0,6811374
WGI-04,1985-04-01 00:00:00.000,"4",0,3277422
WGI-04,1984-03-01 00:00:00.000,"4",0,2552536
WGI-04,1981-05-01 00:00:00.000,"4",0,1474778
WGI-04,1994-11-01 00:00:00.000,"4",0,5809995
WGI-04,1991-01-01 00:00:00.000,"4",0,6244490
WGI-04,1983-05-01 00:00:00.000,"4",0,2712150
WGI-04,1984-05-01 00:00:00.000,"4",0,3121540
WGI-04,1997-11-01 00:00:00.000,"4",0,7780577
WGI-04,1983-11-01 00:00:00.000,"4",0,2640224
WGI-04,1991-02-01 00:00:00.000,"4",0,5559343
WGI-04,1985-08-01 00:00:00.000,"4",0,2810220
WGI-04,1991-03-01 00:00:00.000,"4",0,6177345
WGI-04,1989-12-01 00:00:00.000,"4",0,6499907
WGI-04,1990-03-01 00:00:00.000,"4",0,1577333
WGI-04,1986-08-01 00:00:00.000,"4",0,3439870
WGI-04,1989-10-01 00:00:00.000,"4",0,6148898
WGI-04,1997-12-01 00:00:00.000,"4",0,8400206
WGI-04,1993-02-01 00:00:00.000,"4",0,6231244
WGI-04,1987-04-01 00:00:00.000,"4",0,6544827
WGI-04,1992-01-01 00:00:00.000,"4",0,5765194
WGI-04,1983-01-01 00:00:00.000,"4",0,3207341
WGI-04,1986-12-01 00:00:00.000,"4",0,6106061
WGI-04,1997-06-01 00:00:00.000,"4",0,6089473
